30, 474, 325, 0.3143459915611814, 31.434599156118143
32, 464, 348, 0.25, 25.0
34, 385, 175, 0.5454545454545454, 54.54545454545454
36, 434, 277, 0.3617511520737327, 36.175115207373274
38, 392, 251, 0.3596938775510204, 35.96938775510204
40, 520, 377, 0.275, 27.500000000000004
42, 462, 253, 0.4523809523809524, 45.23809523809524
44, 400, 325, 0.1875, 18.75
46, 545, 388, 0.28807339449541286, 28.807339449541285
48, 393, 277, 0.2951653944020356, 29.51653944020356
